date,crime_count,day,month,year,day_of_week,is_weekend
2008-08-12,1301,12,8,2008,1,0
2008-08-13,1319,13,8,2008,2,0
2008-08-14,1269,14,8,2008,3,0
2008-08-15,1436,15,8,2008,4,0
2008-08-16,1299,16,8,2008,5,1
2008-08-17,1314,17,8,2008,6,1
2008-08-18,1304,18,8,2008,0,0
2008-08-19,1344,19,8,2008,1,0
2008-08-20,1380,20,8,2008,2,0
2008-08-21,1307,21,8,2008,3,0
2008-08-22,1440,22,8,2008,4,0
2008-08-23,1292,23,8,2008,5,1
2008-08-24,1282,24,8,2008,6,1
2008-08-25,1232,25,8,2008,0,0
2008-08-26,1222,26,8,2008,1,0
2008-08-27,1277,27,8,2008,2,0
2008-08-28,1319,28,8,2008,3,0
2008-08-29,1320,29,8,2008,4,0
2008-08-30,1288,30,8,2008,5,1
2008-08-31,1232,31,8,2008,6,1
2008-09-01,1469,1,9,2008,0,0
2008-09-02,1344,2,9,2008,1,0
2008-09-03,1210,3,9,2008,2,0
2008-09-04,928,4,9,2008,3,0
2008-09-05,1297,5,9,2008,4,0
2008-09-06,1319,6,9,2008,5,1
2008-09-07,1179,7,9,2008,6,1
2008-09-08,1107,8,9,2008,0,0
2008-09-09,1268,9,9,2008,1,0
2008-09-10,1279,10,9,2008,2,0
2008-09-11,1302,11,9,2008,3,0
2008-09-12,1261,12,9,2008,4,0
2008-09-13,1118,13,9,2008,5,1
2008-09-14,1086,14,9,2008,6,1
2008-09-15,1216,15,9,2008,0,0
2008-09-16,1204,16,9,2008,1,0
2008-09-17,1323,17,9,2008,2,0
2008-09-18,1327,18,9,2008,3,0
2008-09-19,1426,19,9,2008,4,0
2008-09-20,1326,20,9,2008,5,1
2008-09-21,1221,21,9,2008,6,1
2008-09-22,1271,22,9,2008,0,0
2008-09-23,1306,23,9,2008,1,0
2008-09-24,1320,24,9,2008,2,0
2008-09-25,1256,25,9,2008,3,0
2008-09-26,1356,26,9,2008,4,0
2008-09-27,1219,27,9,2008,5,1
2008-09-28,1188,28,9,2008,6,1
2008-09-29,1074,29,9,2008,0,0
2008-09-30,1259,30,9,2008,1,0
2008-10-01,1333,1,10,2008,2,0
2008-10-02,1130,2,10,2008,3,0
2008-10-03,1134,3,10,2008,4,0
2008-10-04,1159,4,10,2008,5,1
2008-10-05,1136,5,10,2008,6,1
2008-10-06,1179,6,10,2008,0,0
2008-10-07,1148,7,10,2008,1,0
2008-10-08,1247,8,10,2008,2,0
2008-10-09,1290,9,10,2008,3,0
2008-10-10,1453,10,10,2008,4,0
2008-10-11,1267,11,10,2008,5,1
2008-10-12,1285,12,10,2008,6,1
2008-10-13,1185,13,10,2008,0,0
2008-10-14,1310,14,10,2008,1,0
2008-10-15,1351,15,10,2008,2,0
2008-10-16,1247,16,10,2008,3,0
2008-10-17,1331,17,10,2008,4,0
2008-10-18,1196,18,10,2008,5,1
2008-10-19,1115,19,10,2008,6,1
2008-10-20,1142,20,10,2008,0,0
2008-10-21,1207,21,10,2008,1,0
2008-10-22,1216,22,10,2008,2,0
2008-10-23,1226,23,10,2008,3,0
2008-10-24,1181,24,10,2008,4,0
2008-10-25,1188,25,10,2008,5,1
2008-10-26,1120,26,10,2008,6,1
2008-10-27,1127,27,10,2008,0,0
2008-10-28,1162,28,10,2008,1,0
2008-10-29,1113,29,10,2008,2,0
2008-10-30,1271,30,10,2008,3,0
2008-10-31,1444,31,10,2008,4,0
2008-11-01,1480,1,11,2008,5,1
2008-11-02,1214,2,11,2008,6,1
2008-11-03,1125,3,11,2008,0,0
2008-11-04,1075,4,11,2008,1,0
2008-11-05,1261,5,11,2008,2,0
2008-11-06,1182,6,11,2008,3,0
2008-11-07,1204,7,11,2008,4,0
2008-11-08,1076,8,11,2008,5,1
2008-11-09,939,9,11,2008,6,1
2008-11-10,1019,10,11,2008,0,0
2008-11-11,1085,11,11,2008,1,0
2008-11-12,1097,12,11,2008,2,0
2008-11-13,1154,13,11,2008,3,0
2008-11-14,1242,14,11,2008,4,0
2008-11-15,1238,15,11,2008,5,1
2008-11-16,1007,16,11,2008,6,1
2008-11-17,1034,17,11,2008,0,0
2008-11-18,1089,18,11,2008,1,0
2008-11-19,1180,19,11,2008,2,0
2008-11-20,1201,20,11,2008,3,0
2008-11-21,1125,21,11,2008,4,0
2008-11-22,1010,22,11,2008,5,1
2008-11-23,1007,23,11,2008,6,1
2008-11-24,1112,24,11,2008,0,0
2008-11-25,1135,25,11,2008,1,0
2008-11-26,1198,26,11,2008,2,0
2008-11-27,881,27,11,2008,3,0
2008-11-28,1105,28,11,2008,4,0
2008-11-29,1145,29,11,2008,5,1
2008-11-30,945,30,11,2008,6,1
2008-12-01,1058,1,12,2008,0,0
2008-12-02,1036,2,12,2008,1,0
2008-12-03,1045,3,12,2008,2,0
2008-12-04,956,4,12,2008,3,0
2008-12-05,1079,5,12,2008,4,0
2008-12-06,1040,6,12,2008,5,1
2008-12-07,888,7,12,2008,6,1
2008-12-08,1098,8,12,2008,0,0
2008-12-09,974,9,12,2008,1,0
2008-12-10,1069,10,12,2008,2,0
2008-12-11,991,11,12,2008,3,0
2008-12-12,1096,12,12,2008,4,0
2008-12-13,1001,13,12,2008,5,1
2008-12-14,1019,14,12,2008,6,1
2008-12-15,930,15,12,2008,0,0
2008-12-16,846,16,12,2008,1,0
2008-12-17,982,17,12,2008,2,0
2008-12-18,982,18,12,2008,3,0
2008-12-19,960,19,12,2008,4,0
2008-12-20,942,20,12,2008,5,1
2008-12-21,660,21,12,2008,6,1
2008-12-22,798,22,12,2008,0,0
2008-12-23,827,23,12,2008,1,0
2008-12-24,763,24,12,2008,2,0
2008-12-25,621,25,12,2008,3,0
2008-12-26,793,26,12,2008,4,0
2008-12-27,1016,27,12,2008,5,1
2008-12-28,958,28,12,2008,6,1
2008-12-29,1022,29,12,2008,0,0
2008-12-30,1032,30,12,2008,1,0
2008-12-31,939,31,12,2008,2,0
2009-01-01,1846,1,1,2009,3,0
2009-01-02,1061,2,1,2009,4,0
2009-01-03,1108,3,1,2009,5,1
2009-01-04,998,4,1,2009,6,1
2009-01-05,1005,5,1,2009,0,0
2009-01-06,977,6,1,2009,1,0
2009-01-07,982,7,1,2009,2,0
2009-01-08,956,8,1,2009,3,0
2009-01-09,1056,9,1,2009,4,0
2009-01-10,863,10,1,2009,5,1
2009-01-11,825,11,1,2009,6,1
2009-01-12,906,12,1,2009,0,0
2009-01-13,883,13,1,2009,1,0
2009-01-14,867,14,1,2009,2,0
2009-01-15,838,15,1,2009,3,0
2009-01-16,929,16,1,2009,4,0
2009-01-17,981,17,1,2009,5,1
2009-01-18,809,18,1,2009,6,1
2009-01-19,805,19,1,2009,0,0
2009-01-20,1027,20,1,2009,1,0
2009-01-21,1039,21,1,2009,2,0
2009-01-22,1013,22,1,2009,3,0
2009-01-23,979,23,1,2009,4,0
2009-01-24,894,24,1,2009,5,1
2009-01-25,853,25,1,2009,6,1
2009-01-26,884,26,1,2009,0,0
2009-01-27,988,27,1,2009,1,0
2009-01-28,969,28,1,2009,2,0
2009-01-29,944,29,1,2009,3,0
2009-01-30,1034,30,1,2009,4,0
2009-01-31,952,31,1,2009,5,1
2009-02-01,1000,1,2,2009,6,1
2009-02-02,987,2,2,2009,0,0
2009-02-03,955,3,2,2009,1,0
2009-02-04,929,4,2,2009,2,0
2009-02-05,1029,5,2,2009,3,0
2009-02-06,1137,6,2,2009,4,0
2009-02-07,1065,7,2,2009,5,1
2009-02-08,946,8,2,2009,6,1
2009-02-09,1045,9,2,2009,0,0
2009-02-10,1126,10,2,2009,1,0
2009-02-11,1036,11,2,2009,2,0
2009-02-12,1044,12,2,2009,3,0
2009-02-13,1069,13,2,2009,4,0
2009-02-14,1068,14,2,2009,5,1
2009-02-15,917,15,2,2009,6,1
2009-02-16,958,16,2,2009,0,0
2009-02-17,1070,17,2,2009,1,0
2009-02-18,1098,18,2,2009,2,0
2009-02-19,994,19,2,2009,3,0
2009-02-20,1106,20,2,2009,4,0
2009-02-21,841,21,2,2009,5,1
2009-02-22,808,22,2,2009,6,1
2009-02-23,939,23,2,2009,0,0
2009-02-24,963,24,2,2009,1,0
2009-02-25,1158,25,2,2009,2,0
2009-02-26,938,26,2,2009,3,0
2009-02-27,1051,27,2,2009,4,0
2009-02-28,966,28,2,2009,5,1
2009-03-01,998,1,3,2009,6,1
2009-03-02,829,2,3,2009,0,0
2009-03-03,1037,3,3,2009,1,0
2009-03-04,1123,4,3,2009,2,0
2009-03-05,1162,5,3,2009,3,0
2009-03-06,1267,6,3,2009,4,0
2009-03-07,1034,7,3,2009,5,1
2009-03-08,871,8,3,2009,6,1
2009-03-09,1035,9,3,2009,0,0
2009-03-10,1108,10,3,2009,1,0
2009-03-11,1132,11,3,2009,2,0
2009-03-12,1151,12,3,2009,3,0
2009-03-13,1220,13,3,2009,4,0
2009-03-14,1112,14,3,2009,5,1
2009-03-15,1049,15,3,2009,6,1
2009-03-16,1035,16,3,2009,0,0
2009-03-17,1264,17,3,2009,1,0
2009-03-18,1152,18,3,2009,2,0
2009-03-19,1093,19,3,2009,3,0
2009-03-20,1185,20,3,2009,4,0
2009-03-21,1111,21,3,2009,5,1
2009-03-22,995,22,3,2009,6,1
2009-03-23,1081,23,3,2009,0,0
2009-03-24,1248,24,3,2009,1,0
2009-03-25,1201,25,3,2009,2,0
2009-03-26,1211,26,3,2009,3,0
2009-03-27,1093,27,3,2009,4,0
2009-03-28,1027,28,3,2009,5,1
2009-03-29,823,29,3,2009,6,1
2009-03-30,1066,30,3,2009,0,0
2009-03-31,980,31,3,2009,1,0
2009-04-01,1258,1,4,2009,2,0
2009-04-02,1042,2,4,2009,3,0
2009-04-03,1179,3,4,2009,4,0
2009-04-04,1072,4,4,2009,5,1
2009-04-05,858,5,4,2009,6,1
2009-04-06,934,6,4,2009,0,0
2009-04-07,1101,7,4,2009,1,0
2009-04-08,1150,8,4,2009,2,0
2009-04-09,1113,9,4,2009,3,0
2009-04-10,1078,10,4,2009,4,0
2009-04-11,1075,11,4,2009,5,1
2009-04-12,876,12,4,2009,6,1
2009-04-13,904,13,4,2009,0,0
2009-04-14,1060,14,4,2009,1,0
2009-04-15,1187,15,4,2009,2,0
2009-04-16,1145,16,4,2009,3,0
2009-04-17,1269,17,4,2009,4,0
2009-04-18,1083,18,4,2009,5,1
2009-04-19,915,19,4,2009,6,1
2009-04-20,1085,20,4,2009,0,0
2009-04-21,1046,21,4,2009,1,0
2009-04-22,1219,22,4,2009,2,0
2009-04-23,1088,23,4,2009,3,0
2009-04-24,1240,24,4,2009,4,0
2009-04-25,1134,25,4,2009,5,1
2009-04-26,1018,26,4,2009,6,1
2009-04-27,1104,27,4,2009,0,0
2009-04-28,1115,28,4,2009,1,0
2009-04-29,1147,29,4,2009,2,0
2009-04-30,1081,30,4,2009,3,0
2009-05-01,1355,1,5,2009,4,0
2009-05-02,1057,2,5,2009,5,1
2009-05-03,983,3,5,2009,6,1
2009-05-04,1088,4,5,2009,0,0
2009-05-05,1198,5,5,2009,1,0
2009-05-06,1113,6,5,2009,2,0
2009-05-07,1208,7,5,2009,3,0
2009-05-08,1247,8,5,2009,4,0
2009-05-09,1142,9,5,2009,5,1
2009-05-10,994,10,5,2009,6,1
2009-05-11,1153,11,5,2009,0,0
2009-05-12,1220,12,5,2009,1,0
2009-05-13,1140,13,5,2009,2,0
2009-05-14,1175,14,5,2009,3,0
2009-05-15,1149,15,5,2009,4,0
2009-05-16,1138,16,5,2009,5,1
2009-05-17,1014,17,5,2009,6,1
2009-05-18,1116,18,5,2009,0,0
2009-05-19,1172,19,5,2009,1,0
2009-05-20,1231,20,5,2009,2,0
2009-05-21,1178,21,5,2009,3,0
2009-05-22,1199,22,5,2009,4,0
2009-05-23,1088,23,5,2009,5,1
2009-05-24,1078,24,5,2009,6,1
2009-05-25,968,25,5,2009,0,0
2009-05-26,1083,26,5,2009,1,0
2009-05-27,1180,27,5,2009,2,0
2009-05-28,1261,28,5,2009,3,0
2009-05-29,1193,29,5,2009,4,0
2009-05-30,1099,30,5,2009,5,1
2009-05-31,1029,31,5,2009,6,1
2009-06-01,1308,1,6,2009,0,0
2009-06-02,1144,2,6,2009,1,0
2009-06-03,1135,3,6,2009,2,0
2009-06-04,1101,4,6,2009,3,0
2009-06-05,1169,5,6,2009,4,0
2009-06-06,1034,6,6,2009,5,1
2009-06-07,1007,7,6,2009,6,1
2009-06-08,1165,8,6,2009,0,0
2009-06-09,1087,9,6,2009,1,0
2009-06-10,1179,10,6,2009,2,0
2009-06-11,1007,11,6,2009,3,0
2009-06-12,1304,12,6,2009,4,0
2009-06-13,1082,13,6,2009,5,1
2009-06-14,1063,14,6,2009,6,1
2009-06-15,1099,15,6,2009,0,0
2009-06-16,993,16,6,2009,1,0
2009-06-17,1115,17,6,2009,2,0
2009-06-18,1147,18,6,2009,3,0
2009-06-19,1077,19,6,2009,4,0
2009-06-20,1171,20,6,2009,5,1
2009-06-21,1158,21,6,2009,6,1
2009-06-22,1193,22,6,2009,0,0
2009-06-23,1230,23,6,2009,1,0
2009-06-24,1224,24,6,2009,2,0
2009-06-25,1087,25,6,2009,3,0
2009-06-26,1220,26,6,2009,4,0
2009-06-27,1273,27,6,2009,5,1
2009-06-28,1119,28,6,2009,6,1
2009-06-29,1183,29,6,2009,0,0
2009-06-30,1214,30,6,2009,1,0
2009-07-01,1326,1,7,2009,2,0
2009-07-02,1144,2,7,2009,3,0
2009-07-03,1155,3,7,2009,4,0
2009-07-04,1014,4,7,2009,5,1
2009-07-05,1013,5,7,2009,6,1
2009-07-06,1116,6,7,2009,0,0
2009-07-07,1199,7,7,2009,1,0
2009-07-08,1060,8,7,2009,2,0
2009-07-09,1168,9,7,2009,3,0
2009-07-10,1245,10,7,2009,4,0
2009-07-11,1106,11,7,2009,5,1
2009-07-12,1167,12,7,2009,6,1
2009-07-13,1096,13,7,2009,0,0
2009-07-14,1144,14,7,2009,1,0
2009-07-15,1176,15,7,2009,2,0
2009-07-16,1190,16,7,2009,3,0
2009-07-17,1223,17,7,2009,4,0
2009-07-18,1120,18,7,2009,5,1
2009-07-19,1047,19,7,2009,6,1
2009-07-20,1159,20,7,2009,0,0
2009-07-21,1190,21,7,2009,1,0
2009-07-22,1232,22,7,2009,2,0
2009-07-23,1136,23,7,2009,3,0
2009-07-24,1214,24,7,2009,4,0
2009-07-25,1137,25,7,2009,5,1
2009-07-26,1118,26,7,2009,6,1
2009-07-27,1174,27,7,2009,0,0
2009-07-28,1164,28,7,2009,1,0
2009-07-29,1163,29,7,2009,2,0
2009-07-30,1147,30,7,2009,3,0
2009-07-31,1140,31,7,2009,4,0
2009-08-01,1344,1,8,2009,5,1
2009-08-02,1122,2,8,2009,6,1
2009-08-03,1121,3,8,2009,0,0
2009-08-04,1076,4,8,2009,1,0
2009-08-05,1207,5,8,2009,2,0
2009-08-06,1149,6,8,2009,3,0
2009-08-07,1122,7,8,2009,4,0
2009-08-08,1171,8,8,2009,5,1
2009-08-09,1178,9,8,2009,6,1
2009-08-10,1166,10,8,2009,0,0
2009-08-11,1256,11,8,2009,1,0
2009-08-12,1252,12,8,2009,2,0
2009-08-13,1188,13,8,2009,3,0
2009-08-14,1261,14,8,2009,4,0
2009-08-15,1211,15,8,2009,5,1
2009-08-16,1121,16,8,2009,6,1
2009-08-17,1150,17,8,2009,0,0
2009-08-18,1308,18,8,2009,1,0
2009-08-19,1218,19,8,2009,2,0
2009-08-20,1207,20,8,2009,3,0
2009-08-21,1160,21,8,2009,4,0
2009-08-22,1013,22,8,2009,5,1
2009-08-23,1066,23,8,2009,6,1
2009-08-24,1089,24,8,2009,0,0
2009-08-25,1156,25,8,2009,1,0
2009-08-26,1181,26,8,2009,2,0
2009-08-27,1037,27,8,2009,3,0
2009-08-28,1152,28,8,2009,4,0
2009-08-29,1108,29,8,2009,5,1
2009-08-30,1016,30,8,2009,6,1
2009-08-31,1029,31,8,2009,0,0
2009-09-01,1266,1,9,2009,1,0
2009-09-02,1104,2,9,2009,2,0
2009-09-03,1125,3,9,2009,3,0
2009-09-04,1172,4,9,2009,4,0
2009-09-05,1067,5,9,2009,5,1
2009-09-06,1105,6,9,2009,6,1
2009-09-07,1028,7,9,2009,0,0
2009-09-08,1093,8,9,2009,1,0
2009-09-09,1147,9,9,2009,2,0
2009-09-10,1186,10,9,2009,3,0
2009-09-11,1286,11,9,2009,4,0
2009-09-12,1129,12,9,2009,5,1
2009-09-13,1039,13,9,2009,6,1
2009-09-14,1060,14,9,2009,0,0
2009-09-15,1180,15,9,2009,1,0
2009-09-16,1135,16,9,2009,2,0
2009-09-17,1146,17,9,2009,3,0
2009-09-18,1223,18,9,2009,4,0
2009-09-19,1111,19,9,2009,5,1
2009-09-20,1067,20,9,2009,6,1
2009-09-21,1090,21,9,2009,0,0
2009-09-22,1129,22,9,2009,1,0
2009-09-23,1197,23,9,2009,2,0
2009-09-24,1214,24,9,2009,3,0
2009-09-25,1214,25,9,2009,4,0
2009-09-26,1103,26,9,2009,5,1
2009-09-27,1063,27,9,2009,6,1
2009-09-28,1110,28,9,2009,0,0
2009-09-29,1090,29,9,2009,1,0
2009-09-30,996,30,9,2009,2,0
2009-10-01,1152,1,10,2009,3,0
2009-10-02,1054,2,10,2009,4,0
2009-10-03,980,3,10,2009,5,1
2009-10-04,962,4,10,2009,6,1
2009-10-05,1056,5,10,2009,0,0
2009-10-06,1088,6,10,2009,1,0
2009-10-07,1158,7,10,2009,2,0
2009-10-08,1055,8,10,2009,3,0
2009-10-09,1082,9,10,2009,4,0
2009-10-10,1101,10,10,2009,5,1
2009-10-11,919,11,10,2009,6,1
2009-10-12,985,12,10,2009,0,0
2009-10-13,1150,13,10,2009,1,0
2009-10-14,1050,14,10,2009,2,0
2009-10-15,1088,15,10,2009,3,0
2009-10-16,1151,16,10,2009,4,0
2009-10-17,1025,17,10,2009,5,1
2009-10-18,1003,18,10,2009,6,1
2009-10-19,1112,19,10,2009,0,0
2009-10-20,1173,20,10,2009,1,0
2009-10-21,1186,21,10,2009,2,0
2009-10-22,1068,22,10,2009,3,0
2009-10-23,1085,23,10,2009,4,0
2009-10-24,1137,24,10,2009,5,1
2009-10-25,1056,25,10,2009,6,1
2009-10-26,1047,26,10,2009,0,0
2009-10-27,1107,27,10,2009,1,0
2009-10-28,1079,28,10,2009,2,0
2009-10-29,1075,29,10,2009,3,0
2009-10-30,1181,30,10,2009,4,0
2009-10-31,1183,31,10,2009,5,1
2009-11-01,1176,1,11,2009,6,1
2009-11-02,1002,2,11,2009,0,0
2009-11-03,1073,3,11,2009,1,0
2009-11-04,1098,4,11,2009,2,0
2009-11-05,1078,5,11,2009,3,0
2009-11-06,1139,6,11,2009,4,0
2009-11-07,1092,7,11,2009,5,1
2009-11-08,1077,8,11,2009,6,1
2009-11-09,1133,9,11,2009,0,0
2009-11-10,1099,10,11,2009,1,0
2009-11-11,1087,11,11,2009,2,0
2009-11-12,1079,12,11,2009,3,0
2009-11-13,1208,13,11,2009,4,0
2009-11-14,1148,14,11,2009,5,1
2009-11-15,1035,15,11,2009,6,1
2009-11-16,999,16,11,2009,0,0
2009-11-17,1019,17,11,2009,1,0
2009-11-18,1043,18,11,2009,2,0
2009-11-19,1038,19,11,2009,3,0
2009-11-20,1188,20,11,2009,4,0
2009-11-21,993,21,11,2009,5,1
2009-11-22,988,22,11,2009,6,1
2009-11-23,1021,23,11,2009,0,0
2009-11-24,993,24,11,2009,1,0
2009-11-25,1086,25,11,2009,2,0
2009-11-26,681,26,11,2009,3,0
2009-11-27,947,27,11,2009,4,0
2009-11-28,989,28,11,2009,5,1
2009-11-29,881,29,11,2009,6,1
2009-11-30,1016,30,11,2009,0,0
2009-12-01,1227,1,12,2009,1,0
2009-12-02,997,2,12,2009,2,0
2009-12-03,974,3,12,2009,3,0
2009-12-04,997,4,12,2009,4,0
2009-12-05,912,5,12,2009,5,1
2009-12-06,903,6,12,2009,6,1
2009-12-07,901,7,12,2009,0,0
2009-12-08,964,8,12,2009,1,0
2009-12-09,908,9,12,2009,2,0
2009-12-10,803,10,12,2009,3,0
2009-12-11,991,11,12,2009,4,0
2009-12-12,968,12,12,2009,5,1
2009-12-13,878,13,12,2009,6,1
2009-12-14,1017,14,12,2009,0,0
2009-12-15,958,15,12,2009,1,0
2009-12-16,958,16,12,2009,2,0
2009-12-17,1002,17,12,2009,3,0
2009-12-18,1071,18,12,2009,4,0
2009-12-19,918,19,12,2009,5,1
2009-12-20,908,20,12,2009,6,1
2009-12-21,919,21,12,2009,0,0
2009-12-22,884,22,12,2009,1,0
2009-12-23,881,23,12,2009,2,0
2009-12-24,753,24,12,2009,3,0
2009-12-25,610,25,12,2009,4,0
2009-12-26,753,26,12,2009,5,1
2009-12-27,757,27,12,2009,6,1
2009-12-28,820,28,12,2009,0,0
2009-12-29,822,29,12,2009,1,0
2009-12-30,924,30,12,2009,2,0
2009-12-31,817,31,12,2009,3,0
2010-01-01,1482,1,1,2010,4,0
2010-01-02,793,2,1,2010,5,1
2010-01-03,760,3,1,2010,6,1
2010-01-04,855,4,1,2010,0,0
2010-01-05,912,5,1,2010,1,0
2010-01-06,887,6,1,2010,2,0
2010-01-07,864,7,1,2010,3,0
2010-01-08,931,8,1,2010,4,0
2010-01-09,821,9,1,2010,5,1
2010-01-10,783,10,1,2010,6,1
2010-01-11,955,11,1,2010,0,0
2010-01-12,1004,12,1,2010,1,0
2010-01-13,991,13,1,2010,2,0
2010-01-14,1078,14,1,2010,3,0
2010-01-15,1212,15,1,2010,4,0
2010-01-16,937,16,1,2010,5,1
2010-01-17,903,17,1,2010,6,1
2010-01-18,909,18,1,2010,0,0
2010-01-19,1040,19,1,2010,1,0
2010-01-20,969,20,1,2010,2,0
2010-01-21,960,21,1,2010,3,0
2010-01-22,1094,22,1,2010,4,0
2010-01-23,1045,23,1,2010,5,1
2010-01-24,829,24,1,2010,6,1
2010-01-25,925,25,1,2010,0,0
2010-01-26,987,26,1,2010,1,0
2010-01-27,896,27,1,2010,2,0
2010-01-28,895,28,1,2010,3,0
2010-01-29,862,29,1,2010,4,0
2010-01-30,874,30,1,2010,5,1
2010-01-31,824,31,1,2010,6,1
2010-02-01,1032,1,2,2010,0,0
2010-02-02,890,2,2,2010,1,0
2010-02-03,944,3,2,2010,2,0
2010-02-04,951,4,2,2010,3,0
2010-02-05,966,5,2,2010,4,0
2010-02-06,858,6,2,2010,5,1
2010-02-07,762,7,2,2010,6,1
2010-02-08,845,8,2,2010,0,0
2010-02-09,797,9,2,2010,1,0
2010-02-10,826,10,2,2010,2,0
2010-02-11,851,11,2,2010,3,0
2010-02-12,891,12,2,2010,4,0
2010-02-13,877,13,2,2010,5,1
2010-02-14,766,14,2,2010,6,1
2010-02-15,828,15,2,2010,0,0
2010-02-16,921,16,2,2010,1,0
2010-02-17,926,17,2,2010,2,0
2010-02-18,1036,18,2,2010,3,0
2010-02-19,962,19,2,2010,4,0
2010-02-20,912,20,2,2010,5,1
2010-02-21,809,21,2,2010,6,1
2010-02-22,831,22,2,2010,0,0
2010-02-23,970,23,2,2010,1,0
2010-02-24,910,24,2,2010,2,0
2010-02-25,885,25,2,2010,3,0
2010-02-26,961,26,2,2010,4,0
2010-02-27,908,27,2,2010,5,1
2010-02-28,843,28,2,2010,6,1
2010-03-01,1139,1,3,2010,0,0
2010-03-02,970,2,3,2010,1,0
2010-03-03,962,3,3,2010,2,0
2010-03-04,988,4,3,2010,3,0
2010-03-05,1112,5,3,2010,4,0
2010-03-06,984,6,3,2010,5,1
2010-03-07,845,7,3,2010,6,1
2010-03-08,1094,8,3,2010,0,0
2010-03-09,1111,9,3,2010,1,0
2010-03-10,1128,10,3,2010,2,0
2010-03-11,1110,11,3,2010,3,0
2010-03-12,1157,12,3,2010,4,0
2010-03-13,983,13,3,2010,5,1
2010-03-14,896,14,3,2010,6,1
2010-03-15,1071,15,3,2010,0,0
2010-03-16,1117,16,3,2010,1,0
2010-03-17,1068,17,3,2010,2,0
2010-03-18,1157,18,3,2010,3,0
2010-03-19,1164,19,3,2010,4,0
2010-03-20,876,20,3,2010,5,1
2010-03-21,902,21,3,2010,6,1
2010-03-22,966,22,3,2010,0,0
2010-03-23,1118,23,3,2010,1,0
2010-03-24,1145,24,3,2010,2,0
2010-03-25,1078,25,3,2010,3,0
2010-03-26,1068,26,3,2010,4,0
2010-03-27,1094,27,3,2010,5,1
2010-03-28,956,28,3,2010,6,1
2010-03-29,974,29,3,2010,0,0
2010-03-30,1052,30,3,2010,1,0
2010-03-31,1062,31,3,2010,2,0
2010-04-01,1265,1,4,2010,3,0
2010-04-02,1137,2,4,2010,4,0
2010-04-03,976,3,4,2010,5,1
2010-04-04,882,4,4,2010,6,1
2010-04-05,1008,5,4,2010,0,0
2010-04-06,1059,6,4,2010,1,0
2010-04-07,913,7,4,2010,2,0
2010-04-08,1081,8,4,2010,3,0
2010-04-09,1074,9,4,2010,4,0
2010-04-10,1144,10,4,2010,5,1
2010-04-11,957,11,4,2010,6,1
2010-04-12,1017,12,4,2010,0,0
2010-04-13,1030,13,4,2010,1,0
2010-04-14,1162,14,4,2010,2,0
2010-04-15,1256,15,4,2010,3,0
2010-04-16,1123,16,4,2010,4,0
2010-04-17,1024,17,4,2010,5,1
2010-04-18,937,18,4,2010,6,1
2010-04-19,1022,19,4,2010,0,0
2010-04-20,1108,20,4,2010,1,0
2010-04-21,1004,21,4,2010,2,0
2010-04-22,1060,22,4,2010,3,0
2010-04-23,1163,23,4,2010,4,0
2010-04-24,1019,24,4,2010,5,1
2010-04-25,918,25,4,2010,6,1
2010-04-26,1047,26,4,2010,0,0
2010-04-27,1026,27,4,2010,1,0
2010-04-28,1041,28,4,2010,2,0
2010-04-29,1068,29,4,2010,3,0
2010-04-30,1157,30,4,2010,4,0
2010-05-01,1207,1,5,2010,5,1
2010-05-02,973,2,5,2010,6,1
2010-05-03,1113,3,5,2010,0,0
2010-05-04,1122,4,5,2010,1,0
2010-05-05,1257,5,5,2010,2,0
2010-05-06,1104,6,5,2010,3,0
2010-05-07,1113,7,5,2010,4,0
2010-05-08,955,8,5,2010,5,1
2010-05-09,983,9,5,2010,6,1
2010-05-10,1100,10,5,2010,0,0
2010-05-11,999,11,5,2010,1,0
2010-05-12,1109,12,5,2010,2,0
2010-05-13,1034,13,5,2010,3,0
2010-05-14,1213,14,5,2010,4,0
2010-05-15,1114,15,5,2010,5,1
2010-05-16,959,16,5,2010,6,1
2010-05-17,1032,17,5,2010,0,0
2010-05-18,1093,18,5,2010,1,0
2010-05-19,1084,19,5,2010,2,0
2010-05-20,1130,20,5,2010,3,0
2010-05-21,1090,21,5,2010,4,0
2010-05-22,1052,22,5,2010,5,1
2010-05-23,1056,23,5,2010,6,1
2010-05-24,1153,24,5,2010,0,0
2010-05-25,1108,25,5,2010,1,0
2010-05-26,1176,26,5,2010,2,0
2010-05-27,1091,27,5,2010,3,0
2010-05-28,1146,28,5,2010,4,0
2010-05-29,1061,29,5,2010,5,1
2010-05-30,976,30,5,2010,6,1
2010-05-31,812,31,5,2010,0,0
2010-06-01,1307,1,6,2010,1,0
2010-06-02,1114,2,6,2010,2,0
2010-06-03,1057,3,6,2010,3,0
2010-06-04,1141,4,6,2010,4,0
2010-06-05,1061,5,6,2010,5,1
2010-06-06,970,6,6,2010,6,1
2010-06-07,1079,7,6,2010,0,0
2010-06-08,1014,8,6,2010,1,0
2010-06-09,1129,9,6,2010,2,0
2010-06-10,1232,10,6,2010,3,0
2010-06-11,1160,11,6,2010,4,0
2010-06-12,1000,12,6,2010,5,1
2010-06-13,926,13,6,2010,6,1
2010-06-14,1110,14,6,2010,0,0
2010-06-15,1086,15,6,2010,1,0
2010-06-16,1093,16,6,2010,2,0
